Code guichet,Column1,Code localité,Code commune,GUICHETS ,Comptes chèques Nombre,Comptes chèques Montant,Comptes d'épargne Nombre,Comptes d'épargne  Montant,Dépôts à terme  Nombre,Dépôts à terme  Montant,Autres comptes Nombre,Autres comptes Montant, Total des comptes Nombre,Total des comptes Montant,Code GPS X,Code GPS Y
1003,,570,,AGENCE MOBILE OUJDA Principale, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1004,,590,,AGENCE MOBILE SAFI Principale, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1005,,610,,AGENCE MOBILE SETTAT Principale, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1006,,690,,AGENCE MOBILE TAZA Principale, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1007,,750,,AGENCE MOBILE TIZNIT Principale, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1008,,780,,AGENCE MOBILE CASABLANCA NORD, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1009,,780,,AGENCE MOBILE CASABLANCA SUD, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1010,,810,,AGENCE MOBILE RABAT PRINCIPAL, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-,-
1011,,270,,Aarsat Azaytoune, -     , -     , -     , -     , -     , -     , -     , -     , -     , -     ,-5.040423,33.990374
1012,,380,,AGENCE MOBILE KHENIFRA PRINCIPALE, 91   , 304   , 86   , 409   , -     , -     , -     , -     , 177   , 714   ,-,-
1013,,330,,AGENCE MOBILE KENITRA PRINCIPALE, 62   , 304   , 76   , 190   , -     , -     , -     , -     , 138   , 493   ,-,-
1014,,810,,RABAT FAL OULED OUMEIR, 688   ," 7,643   ", 322   ," 7,393   ", -     , -     , -     , -     ," 1,010   "," 15,036   ",-6.849705,33.999317
1015,1015,530,,DAKHLA HAY ESSALAM," 1,520   "," 9,933   ", 401   ," 3,103   ", -     , -     , -     , -     ," 1,921   "," 13,036   ",-15.950207,23.690669
1016,1016,430,,LAAYOUNE HAY MOULAY RACHID, 917   ," 5,755   ", 325   ," 2,360   ", 1   , 50   , -     , -     ," 1,243   "," 8,165   ",-13.19362,27.145794
1017,1017,780,,CASABLANCA HADJ FATEH ," 1,423   "," 13,734   ", 478   ," 7,976   ", -     , -     , -     , -     ," 1,901   "," 21,709   ",-7.682732,33.540563
1020,1020,170,,EL JADIDA BD IBN BADIS, 840   ," 13,797   ", 520   ," 13,208   ", 25   ," 6,240   ", -     , -     ," 1,385   "," 33,245   ",-8.504317,33.235794
1021,1021,780,,CASABLANCA OUED SEBOU, 880   ," 10,439   ", 561   ," 10,102   ", 1   , 180   , -     , -     ," 1,442   "," 20,721   ",-7.681621,33.551231
1022,1022,201,,BENGUERIR HASSAN II," 1,227   "," 11,096   ", 318   ," 1,931   ", -     , -     , -     , -     ," 1,545   "," 13,027   ",-7.947930,32.227744
1023,,780,,CASA AL MOUSTAKBAL," 1,337   "," 9,487   ", 838   ," 12,784   ", -     , -     , -     , -     ," 2,175   "," 22,271   ",-7.64969,33.52714
1024,,780,,CASABLANCA BOULEVARD TAH, 784   ," 7,052   ", 474   ," 7,088   ", -     , -     , -     , -     ," 1,258   "," 14,140   ",-7.58103,33.53374
1025,,780,,CASABLANCA BOULEVARD ESSMARA, 888   ," 16,384   ", 465   ," 9,104   ", -     , -     , -     , -     ," 1,353   "," 25,488   ",-7.59194,33.53864
1026,,815,,SALA EL JADIDA BOUREGREG, 462   ," 5,372   ", 278   ," 4,402   ", -     , -     , -     , -     , 740   ," 9,774   ",-6.729543,33.995091
1027,,825,,TEMARA OULED METAA, 466   ," 5,075   ", 263   ," 4,268   ", -     , -     , -     , -     , 729   ," 9,343   ",-6.894948,33.937162
1028,,780,,CASABLANCA AL AMAL, 650   ," 3,774   ", 342   ," 4,486   ", -     , -     , -     , -     , 992   ," 8,260   ",-7.514559,33.605864
1029,,10,,AGADIR ISLANE, 574   ," 5,291   ", 233   ," 2,511   ", -     , -     , -     , -     , 807   ," 7,802   ",-9.560110,30.433754
1030,,780,,CASABLANCA ROUDANI, 250   ," 4,455   ", 88   ," 2,511   ", -     , -     , -     , -     , 338   ," 6,966   ",-7.640374,33.574358
1031,,10,,OULAD TEIMA HAY MOHAMMADI," 1,201   "," 6,595   "," 1,663   "," 10,165   ", -     , -     , -     , -     ," 2,864   "," 16,760   ",-9.215670,30.392512
1034,,450,,TAMANSOURT," 1,023   "," 4,419   ", 392   ," 5,455   ", -     , -     , -     , -     ," 1,415   "," 9,874   ",-8.116886,31.748138
1035,,780,,CASABLANCA ALANDALOUS, 447   ," 2,134   ", 376   ," 4,668   ", -     , -     , -     , -     , 823   ," 6,802   ",-7.498820,33.589848
1036,,780,,CASABLANCA HAY AL MASSIRA, 273   ," 1,816   ", 121   ," 1,240   ", -     , -     , -     , -     , 394   ," 3,057   ",-7.534921,33.565695
1037,,780,,CASABLANCA HAY MOULAY ABDELLAH, 231   ," 1,459   ", 133   ," 1,882   ", 1   , 300   , -     , -     , 365   ," 3,640   ",-7.584890,33.539447
1039,,780,,CASABLANCA CHARAF, 176   , 900   , 109   ," 1,067   ", -     , -     , -     , -     , 285   ," 1,968   ",-7.695111,33.546635
1040,,11,,BIOUGRA AVENUE HASSAN II, 423   ," 1,147   ", 229   , 739   , -     , -     , -     , -     , 652   ," 1,886   ",-9.374339,30.219478
1042,,281,,SEFROU ESSALAM, 436   ," 5,562   ", 139   ," 1,694   ", -     , -     , -     , -     , 575   ," 7,255   ",-4.833454,33.827840
1043,,480,,MEKNES BOUSTANE, 543   ," 4,014   ", 426   ," 4,399   ", -     , -     , -     , -     , 969   ," 8,413   ",-5.479423,33.905614
1045,,780,,CASABLANCA LES CHAMPS, 48   , 249   , 14   , 95   , -     , -     , -     , -     , 62   , 344   ,-7.660262,33.524889
